5000 20000
3263 2468 93
2520 3294 55
933 376 95
4122 1730 69
1344 4199 7
3031 2800 21
1999 1603 46
3038 3901 89
2570 3514 57
771 1530 10
166 1293 51
1692 4074 70
1858 819 3
2311 336 86
470 3403 40
2042 4268 24
2784 3122 26
1998 2281 11
2714 2535 64
3117 2001 61
2103 4519 27
2686 2607 17
2746 2206 29
1545 3945 53
1898 4141 18
1269 4339 82
4678 1937 66
3632 460 58
1987 4782 99
1412 235 14
3930 2052 1
4793 2313 71
1545 2936 11
1163 1368 19
396 962 16
1277 2066 14
4584 1578 5
2584 981 94
4454 7 85
2193 3375 77
3356 155 62
3379 560 22
336 4913 5
2525 3555 93
3247 4835 23
3464 1817 27
126 4788 16
835 1105 36
270 1711 68
2120 3112 49
2296 3419 62
2949 1460 55
1481 2856 40
2365 2528 29
1920 2024 81
3514 2760 71
788 3685 10
233 14 85
3458 2362 43
4711 2269 79
215 3897 98
879 762 54
3222 1928 43
3516 235 55
3198 1972 36
1851 4372 19
1135 4342 57
3986 4960 38
214 4376 48
3816 3359 65
907 4910 49
1245 1716 5
3736 4025 6
3512 4267 31
2770 3097 100
729 2376 90
3137 3834 71
3932 3309 50
2579 81 29
4787 3708 64
4516 2310 31
4685 4403 34
1899 4752 46
3443 4683 81
146 3396 54
3927 1241 19
2810 4500 77
886 4031 68
4320 377 36
4395 4492 98
613 4211 71
898 4265 47
1999 3705 67
2974 1634 38
24 886 53
1393 3497 34
426 2474 52
3958 3258 37
2545 1325 75
2570 614 30
2063 2146 84
2631 4886 60
4595 3179 5
4833 3957 51
2203 2522 25
1850 2004 9
3887 8 7
4431 3236 17
3246 1888 9
4291 1695 77
700 2602 3
3080 4531 80
1024 1586 17
2540 1203 9
1126 2308 85
4549 4536 25
120 2013 90
3953 4006 12
103 2182 94
2617 1672 59
1420 176 50
3197 4868 10
4681 781 12
1626 3527 87
4376 1880 98
970 1254 88
3115 2963 30
2420 3493 47
3612 544 78
1090 2181 26
3004 3947 63
4578 2630 82
1677 3057 80
3073 888 69
3277 1803 54
1131 1737 48
1186 4745 17
570 637 95
4542 2619 40
3864 2677 14
2468 2632 69
1375 694 39
2830 4862 35
2231 614 79
3130 4128 28
3715 3524 13
2003 3174 64
3243 2101 64
2645 2198 68
1109 2298 39
1841 1620 41
2231 829 17
4990 4154 62
2073 16 41
4661 4000 36
1300 1688 53
3982 745 66
3309 1904 87
3481 1777 59
2582 588 74
2202 4541 49
3060 1035 19
2576 4650 9
3371 324 95
955 3632 80
936 132 97
3257 2625 8
3203 2499 6
236 3489 99
2859 2496 83
1286 2169 94
2740 3361 84
388 2788 13
2411 4268 65
4939 1580 100
1766 4636 15
1663 946 24
2144 389 30
4910 1268 32
826 1446 79
2503 527 73
3571 202 64
610 797 64
4568 1133 68
1756 281 33
4363 4911 86
3763 3691 12
2818 4935 22
4805 3081 3
3885 3337 43
4200 845 20
1128 481 25
3255 2411 81
3481 2585 56
465 596 48
1762 4824 30
4783 1453 89
4607 2546 97
3537 3951 90
481 1759 85
1440 4267 78
4519 4073 57
2220 592 34
1392 36 64
2785 1544 91
1477 4113 90
1433 1146 45
1755 798 80
1799 3786 79
2815 4441 57
1505 4223 97
3282 2288 68
4917 2508 19
3442 4928 15
3050 2232 63
3542 723 74
4775 1926 100
34 2743 50
4202 3248 90
1902 821 6
1311 4115 57
4289 203 1
211 4174 49
573 4651 71
1782 1049 72
4070 726 41
4429 4925 66
3538 3391 36
4320 4681 71
2591 1602 64
980 904 16
2956 3975 76
1879 2469 52
63 4692 18
4015 3743 26
3972 3517 90
2475 4438 34
1323 3302 63
2345 4560 34
2574 989 22
4879 3156 19
3558 4239 5
3042 1727 48
4643 1587 90
205 2162 80
1750 1391 72
2767 609 20
1447 2398 75
1314 371 22
1600 1242 45
3544 4364 1
3009 3178 68
4517 4694 75
4616 2330 100
949 3909 3
3284 3484 9
2828 991 75
1454 3093 20
3229 1804 17
4559 306 14
1822 2946 62
2657 4204 65
3808 859 33
582 4398 58
1324 2265 2
3160 2498 44
2100 66 37
3561 3272 58
1290 1450 69
4632 3737 66
1687 1692 25
3959 3672 72
2723 1352 9
4078 2323 56
2073 1417 98
4083 4961 1
4263 180 12
510 1035 99
2697 90 80
3270 4670 21
2085 3283 85
4211 3027 99
175 3750 55
4369 220 28
503 3603 65
2244 1979 15
4699 1514 3
406 2282 40
3795 4807 14
3281 2205 77
958 1992 91
4928 4205 86
1951 1068 48
2643 797 1
933 4029 40
2392 2254 38
2023 4129 7
2130 3654 31
952 3789 65
1159 3814 34
2069 4711 70
2291 2625 100
1931 3527 95
3398 4241 95
3490 4361 27
2595 195 93
1862 1969 50
3284 4026 48
3970 1607 1
4804 3 100
385 3280 93
4457 443 49
2275 1085 89
2093 1620 77
2630 3329 24
2423 2220 45
1233 1985 33
1851 4417 87
3896 594 3
1496 1371 50
124 3642 70
1601 1640 90
4247 4449 36
2429 2930 55
98 1118 27
1691 2345 38
1130 2556 64
1064 3803 26
110 881 38
2663 3793 36
1459 604 1
3020 3139 1
2397 3235 39
1177 295 25
1394 2649 4
2041 1691 74
3308 3750 34
2739 92 100
3977 2419 100
439 4079 95
2845 2881 55
227 3336 40
1965 2936 77
983 1768 1
1851 2325 30
1196 1162 1
956 1870 82
3831 3488 28
359 3263 10
865 1456 73
737 2747 58
2189 3743 31
4450 4285 67
859 3135 2
4396 2777 7
1545 383 98
1288 2458 78
3644 693 75
2510 4443 41
4716 975 73
1688 2037 35
3844 4456 30
375 4416 62
1041 3355 72
2129 4484 96
3088 272 55
4552 4602 15
2904 169 47
4678 3171 67
3105 2248 47
1117 4186 97
3771 3972 36
789 4997 16
666 3024 45
3743 3153 10
2403 1604 26
1836 698 30
1309 3929 81
4537 4311 72
4268 4345 70
2225 4856 18
4549 4236 58
839 3666 23
3095 2832 6
2652 730 73
3238 2382 95
1604 393 81
1328 1525 39
3059 1486 96
4650 2995 92
2446 1366 2
4876 3169 67
2935 3398 35
633 2800 4
3429 2864 37
1760 930 64
3091 3154 12
1851 4149 85
3732 717 65
1895 785 75
1787 1255 29
1736 4919 49
4228 3223 68
3026 3202 61
3089 221 52
1727 1208 42
4484 567 79
4925 2219 48
2634 4468 64
1326 25 8
2406 2862 58
4074 3302 62
2197 1079 43
415 4682 98
875 2524 4
27 4857 39
4190 1883 93
409 2893 40
531 1651 19
2454 590 49
820 1982 33
3620 1395 97
4129 2006 85
4603 2861 19
3555 4709 29
1488 2808 95
2248 844 61
2679 1875 66
3471 3932 82
2740 2049 74
2594 4781 74
3699 3962 36
3062 2701 38
404 4388 57
4670 144 58
2772 1652 70
4510 1664 51
442 4191 39
4346 3003 39
3020 4934 94
179 3437 47
1634 2612 51
3376 2 14
2672 4769 26
3915 3448 77
4706 3214 35
4177 889 98
3600 2542 98
492 897 70
3575 1869 39
3546 613 8
4081 4174 3
1182 2471 20
3644 2040 59
2779 1287 35
4514 2279 93
3630 4880 81
3202 3996 56
242 3938 97
3475 3893 67
1972 150 81
3627 4113 8
4893 1397 44
2763 1489 15
1877 2813 57
1705 1662 54
4069 3425 95
4433 4828 10
2286 4089 56
336 427 70
4106 1695 25
1128 1551 79
2778 4363 89
2765 2398 41
3589 1952 42
4847 3683 99
2057 4413 10
730 3785 27
96 3080 59
2114 4549 85
1804 1506 23
245 2512 10
4243 1974 71
1883 697 93
4026 1461 92
766 4893 65
4033 4702 18
1900 592 53
4595 3208 1
4601 2152 38
4685 4460 88
3567 1819 26
1178 297 87
4019 3622 84
3342 4915 100
493 4874 43
444 2807 35
2875 1506 31
645 1454 39
1605 4190 99
4029 2863 79
4135 4271 70
1368 4099 84
486 3847 22
216 4304 92
927 3786 21
1540 646 58
3138 239 18
919 3587 27
2887 4586 34
3861 2506 56
4594 4979 65
3895 1136 11
2001 3403 71
1254 1833 5
4407 2245 5
2391 3917 32
4997 208 46
3797 425 63
827 431 51
739 2963 86
2116 1228 74
575 1788 32
759 2603 40
1317 4998 92
1393 3531 53
2990 4002 79
1389 687 57
3224 4030 13
4338 4426 28
20 4988 85
3588 926 8
1951 4463 85
2552 4222 70
1159 1619 42
3000 1074 48
155 1333 59
3948 3715 88
2656 3896 75
2868 1256 7
3079 2531 58
3043 4101 99
661 4257 68
437 3351 57
3147 4165 67
4691 2859 75
3676 3148 80
1511 4918 39
153 1809 65
2428 3480 55
4091 2778 68
502 1739 91
585 2851 84
64 3898 31
4329 3787 44
1146 677 79
1229 1963 27
4887 45 62
3410 561 32
2479 4316 84
3601 2124 47
3457 474 24
4310 1080 47
4064 885 16
2364 4926 89
1476 385 1
2345 1705 77
2358 1942 32
4024 2818 97
827 2403 4
1971 4036 61
955 3685 66
966 1915 25
2788 2849 98
4556 1136 44
1237 2473 17
3781 3254 51
3404 3084 89
1705 1195 80
1773 2367 58
2184 2138 81
1066 2460 72
4148 4953 2
2683 4428 23
2908 368 27
2933 617 84
4963 85 21
3032 4773 85
2841 1743 86
1588 4564 51
1004 4922 71
4200 4735 71
1459 1175 8
17 4513 31
3701 800 79
389 2349 68
2657 3348 84
1973 1040 16
2503 3273 15
2578 2493 64
3773 4420 2
1999 4516 75
2917 1331 23
263 53 62
1321 815 79
1251 1615 91
2955 2103 25
3092 1402 41
435 378 91
3474 3971 19
3309 1782 77
2520 4524 74
1580 4548 56
1558 175 2
3770 1222 77
695 3539 98
757 492 8
4251 3154 95
3316 233 36
504 3810 19
1926 245 76
3448 203 67
2485 2235 92
3783 1152 26
2449 3239 86
737 1582 44
1136 807 31
1444 2253 25
3808 3369 70
3160 3269 5
1403 4343 29
2933 2323 76
1521 2724 91
185 4020 92
2787 839 55
2314 1822 28
3580 4468 51
1391 1721 99
4676 4876 69
4058 44 24
1081 3489 86
1824 2194 26
4546 4288 94
3633 4554 27
3675 3281 70
1195 1548 85
3579 821 28
894 393 20
2153 811 83
518 4837 52
3351 637 8
3213 1535 74
4703 853 13
3582 4838 5
110 3491 38
3401 3621 99
1746 4543 24
1869 1914 60
1590 634 93
2494 4520 28
1730 4853 96
4003 3799 96
491 4899 81
2631 2016 13
1750 1754 75
243 3132 39
914 2751 28
1356 3564 33
3244 829 55
1111 4067 37
8 1555 74
3883 4145 9
3613 4463 69
722 4678 87
1398 3263 20
2831 1250 62
2505 171 37
1529 3198 26
2495 3891 8
3124 1800 20
4133 1288 45
1797 2928 54
4068 3969 53
3009 681 92
2558 253 56
926 3671 86
4341 993 70
3337 3906 77
869 2214 47
4366 1369 87
45 2877 78
4713 1678 61
1196 3140 43
3367 848 58
873 3083 33
1487 4873 97
3129 2282 99
2114 3763 38
4839 2139 67
1465 3218 80
631 2947 17
1876 4643 79
466 2219 46
1379 233 60
3839 2400 13
1082 4296 53
2296 3760 93
86 1500 53
4784 378 86
4470 4807 22
2979 280 76
4262 3427 94
3879 4033 72
2771 1636 37
4502 4711 3
1452 2541 8
891 176 23
602 4382 78
3612 103 99
24 708 5
4519 2936 54
3124 4848 79
1082 3424 100
2343 729 1
1008 1722 56
3739 259 86
793 4766 41
2559 4357 13
3305 705 4
1259 4434 69
2590 732 18
1024 4282 11
1485 2720 36
1763 2670 74
3822 1728 91
2952 3517 57
2922 2649 91
4353 2291 33
2255 2190 55
4365 4317 90
659 313 18
1132 2140 81
2426 2286 11
1997 159 64
4057 2856 3
4438 3955 42
3573 728 78
3348 3878 38
551 1029 25
3278 4821 5
1449 1045 65
3056 3995 15
4173 3875 81
1625 4971 85
4172 1271 64
3060 2984 97
188 1226 44
2375 3820 83
2460 2073 34
2705 1506 45
1992 1785 8
1773 1117 13
2845 1872 22
3790 2843 17
397 4222 86
3644 2649 37
1882 4660 10
3936 1314 50
99 2460 82
2283 3081 58
1420 4437 71
952 4072 34
2413 1892 38
3176 2543 52
726 2961 85
943 519 54
812 2938 44
846 737 44
735 1054 24
2025 3334 6
903 1046 47
1858 4936 86
3144 536 50
4919 4142 60
3293 418 52
4190 1157 73
3196 4396 96
1451 1423 11
3287 3286 7
4745 1490 20
1898 2218 21
3234 124 13
605 3083 34
2245 3975 84
1291 4116 46
140 1179 91
4003 3959 4
2182 2252 55
2616 1017 37
4712 366 96
3214 1632 44
1267 1484 3
1032 2953 19
4029 3937 36
2614 3206 59
3983 1441 54
222 2455 34
3581 3135 83
537 1726 84
2979 1791 60
3634 4929 45
3080 1020 13
214 1553 64
1765 4764 13
3037 4903 90
2036 737 74
4815 2205 92
1244 4991 15
111 180 8
1136 4396 46
2911 1249 83
1350 2466 24
1019 4051 9
104 518 74
2384 715 89
2272 4717 97
114 4694 10
460 1802 85
2057 4889 77
4803 3216 10
1202 4467 79
4004 2518 82
1704 413 49
4212 3836 71
1183 639 5
2523 2982 32
1332 1787 34
1984 3163 59
824 4672 48
3968 1321 76
3972 2235 30
4550 599 81
1050 3180 27
1638 622 100
536 4331 77
4897 2843 26
1820 3000 51
2279 4168 52
2658 2274 64
831 2258 94
421 3203 66
2986 2100 1
1685 180 45
57 2950 24
2577 4638 76
3320 3613 69
2835 10 97
4832 1599 95
3058 1295 36
4743 2964 30
4641 2392 98
740 2462 30
925 1400 89
4805 3679 13
1647 2967 76
3471 4944 25
332 2836 99
4962 218 30
3160 2501 82
1750 2257 60
3898 1859 3
4316 1469 37
2791 1701 34
4816 1131 34
4904 2989 18
3482 4098 82
2000 3905 71
3596 465 49
2917 2703 11
2616 2070 28
3649 307 63
2107 4856 32
689 4210 13
2973 2577 34
1224 4787 23
3559 2737 66
3395 3913 79
4886 340 63
4992 3229 64
2565 1721 56
4114 2157 96
4408 4681 28
1500 3971 76
3466 2979 77
2574 4507 69
811 361 69
3633 1187 58
4475 1278 92
4951 2288 42
1905 54 47
3558 1336 91
1357 1384 89
1143 2894 81
4972 4877 54
869 2959 100
3552 732 76
339 3249 34
1746 3355 26
2139 2971 85
3645 2747 96
3901 374 45
4537 3975 50
4866 2211 38
3459 2231 6
775 3154 23
3325 1468 66
2375 3824 45
3007 3643 94
2970 3150 46
2356 1403 59
596 4859 89
3169 820 43
1326 1671 63
4702 65 55
957 2292 1
2177 944 61
1397 2181 31
4972 474 99
3949 2711 8
2044 313 65
2363 2366 14
1232 3929 14
1248 2271 51
3046 2752 49
4536 2359 97
3603 3184 80
4267 1546 17
4661 744 34
918 4906 73
862 622 58
1978 1132 88
31 4952 23
1862 44 31
2785 3859 19
3832 4310 45
3852 2133 40
2126 4994 45
3101 488 31
2461 3568 81
4437 2380 16
4388 1684 65
152 4017 54
2534 1359 23
986 1822 95
280 3858 80
394 1410 90
3556 2100 37
1683 3521 67
222 1651 52
3173 37 35
4624 2650 30
1259 3071 94
576 3952 89
1237 1426 11
1772 1251 9
2051 2206 37
993 1703 86
2539 2006 17
3127 3813 55
4137 1001 28
3189 3607 38
1404 3406 29
2500 2111 11
1800 4694 63
4395 2492 72
1594 3963 84
2338 2347 50
1684 3772 43
958 1995 49
3676 3882 55
2835 1557 6
2346 460 45
1528 3766 76
686 3110 8
2361 340 20
4567 1994 53
4992 248 72
1846 53 52
4387 4440 93
1848 4655 76
473 3228 45
4138 2769 81
2890 2961 76
338 2210 100
2320 1680 61
1501 2632 76
669 1405 57
3214 3493 9
1060 2360 14
488 2403 4
601 797 70
840 4142 72
3935 1131 72
3690 4845 73
439 2828 100
3494 2164 57
1990 1592 25
3805 3281 72
2639 4196 50
2623 1904 54
1991 3468 63
1892 3233 43
3956 900 93
3300 1709 85
3637 1313 17
1169 1494 97
4397 2946 2
2899 2351 63
3628 308 94
2134 164 21
4703 3801 6
3492 3055 69
4426 1942 90
1525 287 10
75 803 27
2695 42 27
4625 1098 58
1540 3252 47
1171 1980 4
3524 3332 66
4267 541 41
480 3536 31
4556 2310 75
4573 4635 36
4580 79 4
3166 1446 80
1659 342 21
1692 2461 65
1229 791 54
3478 3633 43
891 824 39
2262 3935 71
1278 4728 32
2893 1539 57
1241 4400 51
574 3982 16
2538 1040 10
2498 3770 52
3662 1505 51
2801 4297 70
3522 1232 40
2422 4949 7
2351 4094 4
3238 3903 23
3729 4993 25
3104 3355 58
4111 1894 51
3650 4744 51
445 1197 60
2525 4334 6
414 4392 97
659 4984 67
1112 2990 35
2926 3666 96
4686 4352 16
299 1924 59
2536 3332 79
2461 1887 40
3616 4063 67
730 531 73
3073 124 86
2735 2623 93
3451 1453 68
2718 1448 5
2158 4147 47
351 760 92
3980 2614 52
4793 2545 83
4345 2522 63
1073 2838 2
3214 2312 23
493 3908 34
3163 2019 20
716 1514 100
1714 2983 33
4158 3503 81
3862 2314 88
4101 4802 48
4390 2318 92
424 1509 87
3391 3632 42
347 1698 16
2240 573 97
1204 2053 15
1018 1482 83
1273 1844 12
2115 652 45
2411 518 69
2938 4251 2
1600 3838 74
3795 31 23
4110 3422 60
2060 1443 48
449 2554 68
4901 4646 44
3666 4137 4
4606 4511 68
1291 2359 91
4904 576 85
3773 2241 9
3918 1313 9
3037 2787 68
912 4183 24
2301 754 43
2440 2388 97
921 2296 80
2771 2519 25
4621 1375 62
3870 1345 90
1005 4 62
3696 4543 16
1895 1974 16
3046 3619 12
4647 3636 38
4223 1495 60
2656 992 96
4487 3235 93
4790 3935 66
1620 1481 40
2038 2046 38
4297 715 78
1340 4323 75
1785 417 93
1710 1909 44
3341 1950 82
2865 3239 20
2304 4355 88
1625 3066 21
4674 3701 46
3280 1917 90
1084 4974 3
2423 857 77
414 2430 84
4572 3552 41
3882 3091 82
73 4920 24
1132 4207 61
2654 1636 15
4392 3416 63
2056 1622 30
4004 3954 83
3115 1117 16
3229 3402 64
2314 462 87
2678 2759 54
4689 319 41
705 1015 56
4215 1490 15
6 2639 5
2636 3720 89
2945 770 44
3220 4231 83
104 4870 73
4796 1529 57
2676 758 74
352 4894 89
4826 4054 91
479 4197 1
3996 2258 57
685 3649 77
3010 4979 80
3450 3486 79
3983 3271 11
234 1397 42
4994 1205 9
3935 4898 9
1858 3820 74
2642 1236 52
1049 4508 54
2198 1841 7
207 3225 92
3807 3457 75
400 2993 9
3474 3273 34
1639 606 68
3368 4138 20
3597 72 29
4626 1177 70
4084 3029 92
1772 2865 97
887 1155 92
258 2794 13
24 4238 3
2515 889 53
1445 1036 81
4857 1340 66
1484 4375 60
1451 276 66
3317 1849 69
771 297 66
827 1347 100
4198 4188 48
1494 4858 76
614 1870 38
403 2376 91
3928 3863 82
420 1065 61
4625 590 30
3094 142 6
3839 4904 99
3056 1470 32
25 767 89
3312 877 58
579 3480 44
1335 397 31
3890 2800 8
1801 4216 95
2974 4558 25
3102 355 80
79 2252 87
2999 4701 66
2536 4290 77
4477 4339 35
1705 3615 70
2075 3842 81
427 4460 53
4151 4823 52
2547 3728 61
2140 4088 78
4022 1087 96
295 4280 17
1457 2297 1
1426 2953 88
898 4096 39
3049 847 73
3162 201 94
4324 1888 44
3122 3885 73
2868 2189 9
1631 1919 15
3878 3488 30
3909 3781 92
2635 4469 96
3078 3764 85
24 3263 5
991 2632 22
1790 3099 17
4743 4824 38
3362 1647 72
3266 4781 44
3651 4562 15
3537 2384 29
3179 3896 45
4769 2090 13
3855 1312 85
3669 1275 30
2934 210 74
1926 4865 30
2082 4086 73
1237 4990 20
4000 437 96
4793 126 91
4678 4468 1
4267 4736 80
481 2241 87
3359 3954 59
964 3829 23
2447 162 5
2028 3058 91
3203 4861 22
3481 834 12
3395 188 79
1578 2618 85
4482 3234 7
3708 1977 57
1953 855 30
2945 4843 87
3421 4197 26
3630 4886 97
1984 2731 32
2260 4751 20
4030 3877 58
66 506 32
3073 1501 97
1074 4727 34
3264 2053 18
1524 2464 78
3758 4095 31
4915 1507 31
1025 3825 42
358 4748 37
4626 1441 63
4542 2245 4
4582 4798 33
3817 1855 69
1725 3251 98
3442 716 68
4091 3155 26
2200 2014 94
2788 2794 100
1507 3426 58
1414 666 69
4129 3577 53
2882 993 37
857 4636 67
1096 3372 97
1070 2589 18
2551 232 63
3399 2570 97
1017 4398 48
3335 4705 24
4398 3596 66
2830 2893 21
1141 4769 80
1736 3073 59
4276 3147 34
4844 4893 61
3415 2169 62
1944 3778 13
4617 1758 35
1708 1333 36
1682 2792 92
2878 2104 95
3662 2868 7
582 2849 38
4662 2545 89
749 796 65
633 4901 1
3642 606 47
2927 1157 61
3521 4614 28
905 1209 15
1441 4501 47
772 3878 88
3879 3738 28
4159 3451 36
4480 3261 70
4480 1646 33
3718 3332 42
1446 206 35
4438 3165 43
3681 464 90
3979 122 78
1175 441 29
1293 3548 92
3431 1253 89
3855 1038 22
4099 4156 34
102 4532 59
900 2681 48
3977 2334 84
938 1431 90
4271 4306 78
4831 2692 66
2839 3242 100
910 448 73
3335 3135 25
3964 3586 54
4965 4950 99
2491 1766 23
4783 19 73
3232 3454 41
4752 1814 62
4830 2984 5
1427 2872 5
2274 676 12
3145 3605 11
4352 2869 61
1879 3417 98
1655 4596 64
3255 4323 78
3908 1616 29
4398 278 66
3713 1929 6
4724 3187 57
291 3224 16
3788 3341 76
632 3893 38
888 25 52
4319 491 69
3636 239 7
1666 4975 90
1463 4396 96
4752 761 47
2709 423 74
3840 4891 14
3943 4142 34
4464 2843 51
949 83 10
1696 4416 87
4145 544 46
2313 1082 51
981 1118 2
4886 4692 92
3210 3463 6
4873 3386 44
3651 3364 77
3847 3970 71
1484 2491 35
3391 4701 5
316 695 38
530 3036 50
3179 3153 98
1799 4849 46
4078 2063 66
3087 4314 94
804 187 50
609 4196 69
457 390 56
3649 1939 62
4076 85 70
1114 1864 55
995 433 49
4973 1662 35
110 4084 1
2952 4769 52
1889 4721 97
1164 4129 28
2923 3810 15
1299 3009 12
45 1492 54
830 2392 43
3176 4172 48
2343 2846 19
3554 1143 73
4801 828 38
2282 2626 43
311 857 50
656 2196 97
4188 3258 26
1303 2145 90
1570 677 15
3286 3700 78
3039 453 76
3775 2474 100
1230 4085 84
1682 4824 43
1594 2232 37
3743 3462 84
781 2688 99
3739 221 99
720 4046 66
3065 2476 79
1391 3863 70
3690 2005 50
4829 892 40
3086 3262 3
2911 2413 20
996 4179 89
2097 3973 81
1899 2163 62
530 1533 67
1722 2132 44
2331 1403 20
458 1561 94
249 1308 8
3457 424 55
792 826 17
780 3995 29
4047 4027 27
1130 2409 85
4200 1911 23
3568 1158 76
4663 4865 86
2811 4906 95
1140 2663 49
4762 1714 84
4863 3502 95
3739 4901 14
180 2073 36
3200 520 50
2163 4036 4
3719 3537 59
3377 713 22
1116 3770 95
1016 10 63
4445 944 70
1617 1454 61
1065 4972 27
4131 3737 58
374 4680 1
3212 2420 4
4632 3824 80
564 4538 55
4105 391 24
4872 3886 34
3888 4385 93
4202 4492 15
2182 3348 21
3503 2761 60
694 3391 36
3004 1780 11
4391 1412 2
4934 2574 42
1483 668 75
3785 1720 78
3852 925 65
1856 1066 88
2094 2355 57
2167 1102 30
1923 2275 45
403 4091 44
4313 591 4
3197 4676 48
3523 900 45
1865 3017 33
3418 4537 42
3226 4240 7
39 2681 89
3236 3220 69
2559 2094 58
696 3354 16
619 2707 44
1264 3287 48
3203 1055 30
4433 655 96
714 4061 83
1310 1588 48
2371 1062 3
186 2711 55
3059 2830 91
3150 2084 81
3677 822 6
3097 4787 8
3891 4184 43
3765 4500 79
3159 3859 6
373 4547 29
4159 2277 96
4921 4466 75
498 3116 50
4579 1812 48
249 3425 18
863 1082 39
776 3635 73
2885 1164 85
4266 4702 30
254 233 93
1425 638 55
3928 639 12
3012 2539 82
3409 3695 1
1027 879 16
1175 1545 39
2816 3566 88
3663 3764 54
4154 2227 91
662 4901 12
2063 4930 65
55 1218 81
2174 795 53
3375 118 55
4221 301 73
4997 117 52
4339 147 22
3878 2165 48
3566 4774 41
3042 1842 67
3051 3391 53
2808 3250 47
3751 1399 89
859 3072 72
3365 2750 98
4015 1924 39
1813 2400 89
3878 4362 9
593 1172 18
501 1238 40
4547 1338 27
4142 2331 62
2375 2379 23
4288 3955 93
4916 934 91
979 1880 36
2570 3587 17
1218 2418 94
2444 4563 99
4183 744 42
1893 3226 68
4066 3822 94
137 2060 91
28 1622 45
4236 259 14
2018 2748 7
1 4706 14
543 2855 38
766 4054 18
2221 3227 6
663 1845 94
1153 4648 35
1181 495 4
1141 3669 60
3357 2599 73
772 2975 74
4512 1113 6
165 2779 11
3474 1549 32
1005 1776 12
3685 4346 94
578 2543 86
3841 166 43
173 2810 17
2031 2832 49
3683 2424 57
1925 2287 80
3372 3103 33
819 1920 25
288 4702 53
2709 1654 17
2598 1080 18
4233 1420 71
567 284 33
1154 4724 10
1353 4335 29
4428 1527 91
1962 2111 97
1229 2353 90
1095 922 7
4264 545 61
547 4432 60
1047 3259 10
2807 1273 13
714 624 40
2874 538 51
1699 3889 9
3866 2414 76
3503 3355 75
805 3586 82
1660 147 1
3756 1315 92
1283 85 98
2531 3154 68
956 358 52
1930 954 91
4014 1214 83
3861 4745 15
1911 1456 45
4098 1846 5
4389 3859 76
4922 4723 38
4590 2387 11
1841 2548 57
869 2894 34
1231 1989 25
3005 1079 1
4704 3053 85
4364 1532 52
4517 900 3
1638 4779 66
2298 3616 99
738 4644 50
4565 1311 97
1065 4118 33
576 3685 52
2184 3638 22
332 543 10
1911 794 60
3068 2042 82
578 681 36
4064 3300 67
1840 4911 54
1661 2359 44
4816 606 12
1665 1014 65
1221 2412 9
4713 3163 44
3286 2152 82
36 422 2
1159 2689 54
2928 2293 50
3507 4804 73
1364 4442 54
2912 4558 15
1090 1486 8
4642 2402 26
4899 4610 33
228 2364 47
1562 3267 15
1047 2285 18
1580 738 36
91 4709 11
2743 2170 73
3337 4612 25
1989 3110 46
4824 4788 41
489 1362 48
827 4795 20
4608 4375 97
539 909 5
3544 157 1
807 1089 84
756 368 14
2996 2424 14
3089 593 48
3947 1705 76
893 2180 83
2346 3547 16
4829 2293 20
1902 1539 78
239 3361 96
551 4812 75
2306 2925 35
2481 1672 67
3595 4445 89
4505 1545 31
3434 750 65
4201 1342 79
640 4310 84
3391 732 78
1043 1065 70
2575 2285 21
107 441 1
184 2455 73
4392 2705 6
2047 2062 64
1101 1075 67
4772 1312 95
1053 3125 40
479 1822 96
4386 2685 42
2810 4780 33
3350 3270 47
3041 2351 95
4209 1581 7
4317 3804 60
727 4899 98
409 4136 90
3700 4170 42
4969 2516 48
866 2189 74
4971 4105 60
2250 4402 75
4410 3517 79
3133 1989 88
859 4016 38
1960 2659 97
2617 4854 62
759 4169 69
1149 859 39
4245 3996 87
834 2827 62
829 2022 20
4999 3648 50
4641 3903 90
233 3032 35
3858 1553 44
3075 2136 24
3980 3588 81
906 2642 3
3621 2219 8
4813 1853 57
1450 4718 61
3091 2606 67
2396 3168 5
4018 1706 31
4679 286 86
999 4624 86
848 2727 48
3565 1884 77
3692 965 1
80 412 43
561 3800 41
895 1389 55
2589 3308 39
