20000 50000
12076 1936 55
6143 5553 87
1771 14991 54
19461 5201 40
608 14580 42
12578 15639 22
3117 17296 54
8744 16460 20
2398 4704 25
7816 12139 27
2163 11261 48
8508 7396 88
380 4507 47
13202 14590 97
12157 1553 59
974 19669 76
213 290 43
5595 7470 17
7902 6015 13
5570 13379 76
10524 11121 61
16494 8259 88
19168 9848 29
18147 14149 58
17656 19918 43
10623 18866 9
10553 6946 96
1777 18418 82
736 5312 34
18346 13725 56
9300 9866 67
11700 10815 64
7629 5659 36
6488 9737 74
11086 19465 60
3081 9989 13
12434 17231 23
3516 1959 49
2857 11997 8
17196 955 86
9309 16119 70
8435 12664 81
14879 19883 72
10622 15429 2
18766 14299 50
2271 15580 10
18400 884 64
11386 11026 34
17692 5877 24
9222 15478 78
2093 4344 18
14080 17276 51
8392 14678 9
5820 2747 57
16292 8835 85
8057 9800 2
16771 17783 44
11061 343 46
52 3997 13
11914 1170 68
13899 13032 56
11391 12063 25
5541 4323 91
3071 14860 72
3154 13966 9
14019 17865 38
14467 8143 8
9169 2087 38
3357 8199 31
1410 12290 52
833 7125 66
1897 7051 62
1250 15254 26
5495 8144 90
13189 4498 88
19009 7999 2
607 861 82
19924 15568 47
2836 13364 96
19601 13097 1
10956 13992 6
4742 17103 97
19649 14324 86
3410 5744 11
15643 4919 33
2678 3823 14
4542 15312 36
1168 2159 47
8999 19467 49
8549 6078 63
8194 6164 83
19396 9708 26
7617 15264 47
5723 9295 51
16089 3761 18
160 13802 28
18976 1977 3
13884 324 24
338 1162 50
7864 12210 5
8330 1231 57
3952 7356 58
7603 14700 30
10200 3229 29
3309 2181 58
7905 11032 32
7896 548 37
10330 15497 15
2949 2343 51
8396 932 19
916 10336 41
171 10130 94
6352 8812 33
15226 8864 11
9935 19058 76
16856 5490 7
7701 2710 49
14792 12330 5
9685 7079 49
18253 8182 41
12260 13915 96
3913 9817 83
7512 16718 85
17327 6072 39
18393 5359 16
10165 9890 5
6547 6642 82
2676 17755 5
13387 5286 15
7550 12692 58
15128 5478 73
1938 7103 85
13807 13384 17
10955 13029 32
12265 9182 83
11735 19115 9
5745 3880 14
1452 6176 99
10921 8204 95
18014 6481 60
1297 1155 59
7559 15788 91
9326 156 91
5895 6664 22
14312 12055 35
14000 2974 32
750 18298 1
621 3694 70
4364 13364 99
14715 14638 3
19506 5990 4
9598 8346 62
7833 566 76
3596 11920 23
19752 7945 16
607 4231 34
10853 1260 43
15378 19246 41
17107 16142 40
16721 4043 83
6282 11545 88
7084 13713 3
83 17399 43
15369 12832 93
14196 8312 24
14988 19496 64
854 14653 72
4020 17233 40
17764 9911 20
18056 4108 87
6902 18319 84
7106 1757 95
9540 6587 18
2267 14450 89
8092 6396 29
2269 17151 49
18950 17536 52
7064 1359 83
3041 19712 55
15433 13368 10
17421 14167 74
1049 5908 97
6526 10290 17
2943 2454 94
5959 13615 54
14172 10060 48
16156 13310 63
15420 11505 44
18231 1140 74
18267 12944 4
14724 5940 57
10426 18963 69
4301 12562 46
15776 16599 58
2939 13910 42
16724 19863 77
18382 5120 11
3401 4927 3
8249 4641 6
11943 16172 48
5586 9874 77
4272 3983 98
15797 15220 94
10230 17676 64
7650 3750 70
1284 9353 79
1029 3937 80
7251 19303 29
3876 19508 36
8720 916 51
10431 5844 53
5483 5484 82
6295 2715 5
19228 2008 79
17203 9740 78
19421 9465 71
14525 246 45
7537 19579 78
13913 18492 73
5937 12766 60
13536 8863 72
10586 5036 44
12735 11258 37
17338 5099 21
13611 6028 48
921 10970 68
11051 4710 35
3041 7948 76
16888 3053 91
12452 7454 52
17067 9113 92
4330 19881 87
12439 2006 81
16202 10581 80
5117 4791 13
16556 19371 14
9503 12211 40
5663 4165 89
11000 588 36
5273 12777 55
10129 10031 6
149 8443 23
12903 7206 95
12382 13998 22
13281 4636 59
17144 11912 67
4073 16581 3
8850 1710 6
13099 10952 37
8033 18528 3
4448 4261 66
18933 7218 89
19005 3427 90
19142 3389 97
4982 9448 20
1208 11076 87
8395 3668 64
8932 3846 93
2643 9962 74
16216 18703 18
3300 10330 89
1032 1188 64
15971 12779 45
17010 10785 15
9338 10692 94
11248 6132 66
1910 17363 91
11093 3892 48
14240 302 34
5049 7016 43
18117 14786 25
13114 18717 2
9089 5547 39
18551 14270 71
12891 5981 73
5112 7417 71
1816 16432 40
4513 5347 80
12823 16360 100
371 3909 11
924 6779 98
9913 8267 88
8023 8235 29
19865 15050 89
1133 7196 26
17769 590 29
4109 19821 17
15296 3392 26
4321 15786 66
686 19313 84
3523 8509 26
1875 15450 43
736 14710 27
1931 15568 40
11787 8064 96
1569 1104 12
5641 12418 22
6592 19403 57
19425 11368 57
3466 19596 90
10805 5835 51
15926 3468 3
12552 3114 20
32 3569 77
18915 17248 1
1528 18106 13
6966 7367 27
14198 9305 16
9623 13085 68
9512 10115 56
10735 6057 22
15001 15207 90
10377 9488 95
3168 4913 60
12113 18174 44
13800 11028 14
6052 8366 33
1409 7656 91
7136 9231 6
16106 19854 9
14781 5577 77
1209 13843 2
711 14972 37
6505 4257 51
935 11618 51
18329 4182 36
10153 17468 54
90 8251 21
527 7783 25
3464 17086 8
2730 576 81
1149 5294 62
5016 13939 36
19981 14028 99
16046 7839 79
15131 19461 16
18641 9879 63
13591 19859 30
6162 6400 27
10815 18736 7
14254 5719 73
12910 3679 59
8895 6660 58
16037 7634 17
11696 10120 42
16851 16021 83
18403 17284 41
16110 7363 87
2002 9293 93
504 1794 42
9995 1451 74
16141 9699 74
19490 12185 61
5359 6754 8
10352 9959 84
17885 8497 38
11798 12194 74
15407 11459 83
14564 204 55
12724 460 7
6840 8565 90
4989 13844 81
682 10607 70
14647 5588 25
10398 12054 72
11091 15682 74
17919 13161 43
4028 18440 4
9304 17163 87
7037 12393 95
7841 649 34
16897 7847 51
8183 14388 71
13538 7046 58
8215 5377 79
18971 19590 68
14336 18588 68
9587 16609 69
18445 19856 3
19834 12097 21
13160 13701 39
15731 11590 82
19641 18495 81
9770 2395 91
3543 8037 55
10664 18662 56
1076 11803 6
9149 1780 28
3863 16820 6
2764 7542 29
2490 7169 1
15586 1393 20
6873 8072 35
15890 18637 21
7192 564 21
5159 4433 84
5117 12932 25
3098 3745 78
10364 9423 4
13173 10964 95
19226 13298 30
16824 16045 21
14995 3269 30
17731 19066 27
724 8728 57
14857 17761 20
5373 1361 93
17770 18718 50
2658 13002 89
14529 15073 91
166 4739 91
6263 13612 77
6001 18515 88
11802 19497 53
12816 10363 32
13719 12556 13
10096 2500 65
1036 8076 39
4527 18871 73
13573 8340 30
11838 1127 82
15271 16688 12
7361 13235 45
5599 16536 59
14431 9365 59
8217 2034 17
2682 7632 82
6419 14381 39
10827 12041 97
282 3091 70
8810 12358 18
11486 6389 38
12061 18848 64
19013 856 20
15390 10498 58
17037 6292 78
17161 19694 95
17253 10640 2
7848 19356 64
9748 1003 50
6266 18876 18
5972 13735 74
12604 4710 36
5254 6723 13
17098 7265 66
5220 2392 36
19749 11578 28
6412 13798 59
13993 13297 36
18294 13425 76
257 8662 56
3191 5595 7
1400 8244 98
11857 13632 59
4884 19342 39
19810 2359 58
13442 4544 89
19298 16118 82
1189 19609 16
19885 11957 70
5817 3603 43
15363 6253 89
2394 294 11
19456 11495 71
13688 10415 72
16171 11719 26
10739 15632 45
323 12908 5
3575 15543 40
2549 536 18
9420 11583 9
19909 8568 70
13767 5687 28
660 10202 45
5041 19627 36
15833 4568 85
16781 10740 100
10308 17894 42
9752 10889 50
3293 13872 83
18072 8250 44
3208 5639 30
15518 19034 37
6805 11687 61
3667 9879 67
3829 2401 97
2957 8232 75
11806 18008 58
18393 1387 82
2497 9204 80
12762 4144 49
7064 15431 69
8947 4451 62
10780 15082 21
14845 11444 3
5441 5588 12
19731 6465 61
19262 18901 72
18463 8274 21
838 10342 13
2656 15628 40
5415 16160 26
17963 15588 18
4611 16033 77
15210 7782 84
16134 17970 29
10647 15187 93
19339 18819 19
11023 16395 53
14294 4794 5
17897 10450 53
3716 9714 29
9061 8488 44
16296 18447 20
5245 4954 13
933 11791 64
1397 11087 74
10163 2150 24
10388 7200 62
1215 9968 86
9837 7494 12
4820 12536 40
15457 14362 22
11338 5995 32
1680 11606 62
7870 15073 14
283 17332 93
9800 10377 58
2731 14258 28
8262 16973 32
16472 2240 93
7751 19412 31
5802 17364 97
4422 801 5
18481 12884 9
17465 14480 46
4053 17929 28
19518 4112 93
8781 19414 73
5051 2926 62
3562 9574 100
3459 516 85
14595 9538 12
13058 13795 6
19487 17825 16
15902 9629 55
15955 9792 63
4375 1390 35
18910 7927 22
13930 19518 95
4993 11565 47
11689 119 71
19445 8090 15
19795 2466 89
1389 16375 98
14811 9157 47
11243 19109 56
4486 14595 82
4557 17879 46
1038 12095 74
14332 14315 38
4424 14833 14
6438 1366 98
17515 6493 10
16167 2614 81
1234 10735 16
11160 15834 15
8287 13088 33
4601 4304 21
3799 10859 71
7364 13620 17
17691 16305 17
5301 12804 98
7718 27 22
16880 7613 43
13627 4008 58
9946 18080 43
14541 12533 63
4956 17929 95
13722 8951 44
12623 7994 52
12841 13500 27
16898 3167 42
18187 17780 61
2542 7520 27
12859 6927 77
8525 6814 36
7969 8389 98
3733 12842 74
10781 5846 19
17153 12953 27
8323 18223 98
7120 13057 51
147 18652 75
14895 16715 55
17040 12309 93
14156 1989 93
6317 14552 1
19394 8592 50
17841 17511 55
6630 16803 37
4258 4620 53
300 11931 63
9331 5315 66
19167 17943 95
6445 18428 91
18420 13850 80
580 19784 48
17075 5867 46
3456 5184 73
1402 4335 78
7231 4023 89
16717 4540 24
13854 6554 29
322 6768 92
4878 15299 29
1985 19860 60
17077 18411 2
2044 15579 61
18266 1502 21
5035 14063 36
406 13362 17
10057 6818 2
8427 2552 29
9746 2008 37
14922 3730 31
19523 19580 56
17506 16708 92
11451 3877 33
5012 2234 4
2539 10502 4
10459 16532 77
12982 8995 69
12628 320 85
4877 3990 55
7761 15282 47
8651 10396 95
1999 10757 98
4879 5637 72
3953 18353 57
8735 16085 8
5626 9806 82
4456 14234 46
11737 12431 91
14102 10822 90
9245 8497 48
12442 17278 54
10094 17475 30
4322 19699 22
19135 3248 97
7739 17409 1
8022 10096 67
8490 18298 50
11322 4128 43
12763 8093 28
606 18171 33
17217 16127 28
14856 11916 78
8229 19907 60
19472 13524 35
10954 19213 23
11134 3746 97
15027 2164 71
2641 16813 28
13505 3823 8
8663 3636 47
5226 9287 38
11649 9023 61
6502 12138 5
9187 18691 16
3094 13981 61
10770 4723 75
244 8290 59
16361 13066 3
18374 13255 74
17931 9467 82
15219 858 79
19284 3333 27
1806 9518 27
5114 12008 70
1684 4152 76
19034 1613 92
1583 15145 97
336 19681 3
17040 10323 58
10171 9885 41
19384 14589 89
15170 14623 17
8286 16282 41
5050 6102 29
8401 10300 64
8245 5729 14
16771 14432 94
10009 7830 53
7763 5853 95
19624 1406 99
6750 13217 7
7648 5429 49
15732 18260 54
14660 11277 85
9443 3903 47
19150 10920 15
7489 9062 7
17020 17187 76
3509 7121 73
6073 19501 97
3398 15889 98
7985 2198 62
15406 1610 62
1293 16927 81
2065 2678 1
9689 13526 17
754 849 95
18622 3068 34
2438 12957 99
7872 8177 55
7591 617 69
10577 8381 90
692 10021 20
6964 6684 29
1451 15118 51
3787 3174 28
1953 2126 94
12331 6507 45
6165 2372 78
19480 3313 73
3219 2154 78
8194 870 65
505 16012 4
13336 6005 29
13894 17634 2
11448 7267 67
4077 8907 64
3498 187 14
18250 3814 70
11821 16270 22
19675 10474 14
6136 17959 54
15173 1001 2
16709 14388 97
2679 15704 35
11634 2663 53
4890 141 51
12337 11018 94
9365 11609 68
11209 2330 48
13598 12037 54
9292 1404 75
280 12213 49
2456 491 74
9435 13334 51
18239 15648 96
15402 447 94
6838 15159 38
12079 7558 77
9409 19413 89
3474 14650 20
11615 10015 41
5916 18710 75
13346 12426 27
5693 5699 90
3515 19084 54
19204 3008 77
5992 1099 3
3762 7651 49
8259 12194 29
17777 14839 33
5453 15036 73
4603 3611 76
8796 9564 68
8683 11826 84
15330 9564 38
14758 12119 24
15223 19237 80
8622 9308 74
15975 621 18
15197 67 18
4770 1095 26
7822 5409 52
9718 1928 38
16098 7496 21
1918 11499 46
12398 8116 70
9325 10783 30
18918 18923 81
12397 1629 11
17958 7581 70
2824 10779 14
8880 559 62
19269 13259 24
9506 19947 17
1922 14203 11
10401 15215 9
5813 1214 68
12330 18576 83
15543 18780 89
12765 1284 68
19603 15359 70
15953 14279 85
279 19280 63
12462 19790 2
6578 7480 75
15400 1474 3
1019 10450 77
1324 9475 54
9039 8505 63
12911 6602 62
7347 11740 30
7970 16139 60
16234 14929 98
12104 19403 43
15460 7241 65
422 6691 13
14836 3654 61
10256 5515 29
4311 15176 64
18154 17227 79
9601 1102 75
9025 14108 96
15097 12740 71
10566 11115 82
14768 4387 74
10549 5193 58
11025 13110 47
11229 10285 81
16766 8865 79
19316 17098 89
17523 1585 58
15457 18341 29
5037 1743 81
15669 13845 93
1160 8530 58
301 6104 78
9843 14771 71
19431 10740 10
16502 2015 17
2507 11172 57
17504 307 87
13811 7709 22
2410 18861 87
55 15187 42
5501 9555 89
12524 8914 1
18575 10906 94
13091 8825 21
12156 336 62
15934 1716 12
4776 7820 5
11172 536 65
11791 6379 53
8268 14096 21
16930 4332 17
8422 17161 91
12264 7162 80
8333 18574 67
14644 3912 32
16076 14347 4
18072 6323 54
8720 4226 84
8467 14974 88
459 893 79
5 475 33
10478 7434 51
2208 122 66
12247 1891 16
6209 7458 64
3695 17039 37
2857 12060 18
9732 10132 96
19910 78 83
7638 12909 75
15086 19045 44
3809 7697 64
16282 3210 55
9142 7180 63
12151 14516 13
19450 15968 14
4542 15199 29
7158 16811 86
1499 10594 8
16611 3760 54
13124 12396 30
2074 15844 21
18917 13945 66
1636 19327 14
12827 6903 51
7550 10446 75
18254 19157 33
14960 2746 88
17719 7420 24
12677 17275 73
13329 10474 84
8686 612 50
9298 12147 53
18023 18320 69
9186 16243 49
17096 3920 56
7443 19274 85
14453 8734 57
16372 6745 56
9870 478 99
351 6166 5
19346 9559 53
5913 7476 26
13928 19532 49
5819 2732 86
10739 5345 94
5408 11080 61
14674 15425 35
10066 5860 13
18060 3352 74
5470 17321 98
4228 4953 93
9899 8823 1
2201 12343 71
786 17775 6
2288 11486 60
14501 14889 52
14887 286 78
2888 5991 73
12565 13678 57
13485 6675 54
3690 5509 28
14564 1230 24
6555 4243 8
12087 18747 7
9809 7825 2
8848 17303 56
15998 4536 23
1205 11509 21
18399 13399 38
1626 3773 78
2007 14165 43
14777 12332 13
5732 2329 32
12550 10570 92
16266 3507 56
11326 1865 42
8089 19364 63
19123 535 70
6427 18458 90
8833 8512 35
1009 18906 26
19484 7173 74
18930 9641 81
16100 3848 69
10901 12490 84
12289 12139 96
10205 630 84
16591 6230 41
9570 5683 42
3946 7412 82
12581 11874 53
18509 6086 98
10892 13511 96
18967 9794 21
5328 762 13
8803 16629 13
811 197 20
18354 3653 68
10060 4530 17
1673 830 18
16753 1136 26
14051 10320 98
14166 9029 82
1702 19891 84
2451 16246 45
11928 19115 58
15970 549 67
10139 18051 79
7109 14525 43
8009 10662 92
2164 6876 84
9703 19304 9
4698 850 36
5115 6596 27
14211 5892 88
16540 19601 91
16129 15039 25
10650 6818 46
1381 13900 94
6983 14665 38
5239 2697 98
10406 1708 47
12234 7923 30
19822 15335 69
12844 2205 66
14724 6986 9
15020 6778 84
10063 5926 45
19378 10148 25
5545 15802 97
7832 7833 48
11978 13251 88
14543 17417 68
8764 1602 71
16779 13673 38
14875 9222 88
14652 16263 61
15360 11286 45
10208 10366 69
16409 12590 42
17857 1069 70
19675 2490 72
15791 16905 98
3798 3091 95
18841 2366 59
3516 19982 13
14501 16522 4
7423 15176 7
12984 16395 58
4045 6318 31
4605 10888 16
18165 17341 51
2925 14598 45
2616 12762 20
15919 5607 63
8629 12635 71
16808 14998 24
13438 1287 83
10753 556 74
17170 6314 47
16190 5202 8
2964 16551 48
12517 8647 70
207 19308 37
13896 1430 37
12082 482 42
14557 11162 24
9013 481 16
3637 9565 75
6171 9490 56
2645 9326 41
7621 1100 56
1711 18953 29
13578 11880 12
7547 17756 20
18955 12890 39
16584 253 81
5080 9599 7
2208 1904 2
9476 2367 59
19048 11961 23
3008 14796 35
3748 5395 48
14305 16623 27
652 11865 59
11893 14234 70
3938 14675 82
4553 832 67
18596 19930 97
11957 10874 93
17935 2930 65
15969 4275 3
1702 3621 22
17222 18111 40
15185 1413 85
16051 19260 15
14150 4256 45
17151 18615 84
19550 12206 82
18834 17245 77
11035 9260 61
16868 4122 70
3892 4113 54
17059 5969 42
862 9813 59
14981 88 34
18443 1865 73
5602 8908 52
15618 19421 10
6628 10394 53
10901 8425 39
8396 4424 99
892 10098 31
3523 1626 93
15910 10425 97
13444 1352 79
15260 8901 98
15786 15497 68
7229 18285 78
17482 14919 16
14681 1302 68
15332 17422 17
16797 18587 3
4996 4058 99
11552 17048 83
14299 6774 88
1406 15127 41
14971 16654 72
17282 18615 54
18446 5136 54
16857 13123 38
12274 4037 6
18376 3367 92
1346 253 10
5698 527 33
8162 9109 86
14841 4841 77
9053 17525 98
478 665 28
6122 15964 99
13061 19622 34
5349 15238 8
17543 5391 51
19246 8349 98
5364 8535 68
5117 18616 45
13309 14126 22
7588 9476 81
7901 15258 92
12323 18899 83
2682 4461 52
2948 19121 35
6955 17558 87
15787 1808 66
11970 14210 96
14603 14047 19
7081 3015 13
14436 13299 78
6570 11704 78
5797 11622 89
3563 2506 70
9930 9403 67
2255 10953 16
5416 3682 99
8991 18026 9
11695 4612 53
18679 14907 35
18474 12584 91
14212 10919 67
9644 4831 8
2194 18859 89
1559 7330 24
5911 13614 100
469 8228 98
4528 6025 39
4627 9978 34
6169 4391 47
11668 15756 26
15722 7809 11
16045 12383 33
4192 12134 21
1039 13127 60
783 4058 49
8599 18745 28
15422 4239 72
4390 2086 67
19675 5001 60
8204 9772 99
16906 8374 34
556 17132 60
5156 16437 11
14375 17031 83
12649 16172 5
9260 17744 64
600 16422 99
1795 9830 67
8176 6079 71
19498 17209 57
942 7085 7
19676 3852 55
10773 19354 81
12337 13276 67
11232 16459 54
2400 17086 67
13132 8398 23
10797 5312 81
6637 4849 32
17121 6431 39
1641 12250 20
2813 10062 31
11538 4003 58
15797 3811 13
9969 4205 8
18220 15472 46
8197 8434 37
13108 16287 42
7091 1334 96
19716 8532 74
9519 15626 48
17657 15546 73
11713 568 17
3122 7429 70
1035 12372 91
14410 12712 48
16730 14195 35
15744 6733 7
13207 19722 58
8479 16882 85
4192 7237 93
1055 8050 69
19722 5772 32
19490 7734 90
7008 15850 13
6930 13194 60
6186 17010 3
7244 5196 18
6535 1175 25
1095 1767 68
15797 11465 43
7618 1961 8
2702 11372 58
2474 1496 2
3350 16087 38
12441 15537 12
6273 4016 67
3397 4416 77
13020 10740 5
11091 18812 86
17254 10964 57
19172 275 57
16021 5374 71
17096 91 50
7413 17209 69
2113 13574 94
16263 387 65
4014 17267 75
16471 2270 55
1536 13508 68
16257 11940 90
8672 4303 42
6786 2047 68
15039 14862 87
288 12534 58
4474 3496 37
1378 3793 31
16060 15311 94
11905 13373 43
1394 19958 96
10978 17402 60
7291 7797 23
8023 8863 62
9061 14255 75
3090 9372 24
11645 8314 61
18948 14749 44
10996 2040 100
6846 7567 28
15358 236 29
16673 484 32
10348 19600 99
5611 16986 65
14725 15493 84
5976 4952 74
10668 13966 50
13448 3851 11
13032 19225 72
9563 15594 78
3908 9070 50
10228 13922 82
12847 12543 39
9296 15355 9
6852 9775 76
4006 5473 79
16211 18932 50
13147 6807 5
18320 3092 82
17091 10043 71
9393 12778 13
14907 12410 50
1257 18515 28
12606 12848 19
1123 5123 72
7307 15476 42
19231 5996 26
4106 15136 99
19644 6621 77
10309 192 12
9780 6940 48
7876 10476 15
4208 9077 75
19122 12058 45
4014 17491 75
17607 16694 41
5252 8394 19
4022 13609 37
693 15093 43
5061 11050 6
9793 18029 7
14047 13570 65
8014 12146 48
9264 767 43
19277 16269 85
3718 1773 45
17178 17894 90
12361 8662 68
17940 17022 5
13732 10955 24
1746 7320 86
6484 1532 16
481 8269 51
516 7784 16
1434 1350 28
1769 5278 62
10584 4283 27
19166 10608 79
408 17318 36
8457 19718 87
17985 19942 59
7624 6941 59
15140 9011 55
11259 9701 19
8340 5712 29
13227 14547 28
15093 16949 92
3078 12054 4
6073 6268 14
16729 8442 33
12391 12418 92
578 17475 39
12438 14474 28
16610 7782 96
511 6013 6
18690 17003 14
15909 2753 67
17036 9751 59
4867 15678 47
2803 9632 7
11377 10483 40
7603 210 76
7775 6604 51
18194 3077 88
2513 4449 7
16524 2563 6
18401 7769 7
9578 3874 74
14760 855 40
16380 7082 60
1586 13724 58
19831 17789 66
5338 12960 21
11913 14248 97
18397 14139 21
17990 2202 37
16054 13521 22
6885 7792 32
4233 17904 35
5488 3178 9
18642 2821 83
1788 7330 90
3845 14408 21
1165 7104 77
11136 13768 47
5290 14680 4
10800 19043 9
11838 15013 69
11655 19476 17
1154 8565 77
5969 5617 16
17551 482 2
893 1507 67
8185 12373 22
9834 11433 3
14453 4635 3
15714 12749 53
12212 7302 27
236 14293 24
8069 2757 58
6098 3844 93
12168 4727 18
954 8570 37
8940 7254 42
11356 13386 27
19656 11411 87
17997 18507 51
3600 19583 100
2237 13350 82
10853 13025 91
10705 4719 34
17781 11248 18
8970 15508 79
15204 14582 78
7031 8894 85
16415 3617 81
2478 2922 99
14098 18769 96
19116 8118 10
16005 4416 36
1807 14335 95
4924 12295 85
4878 15595 18
2479 19680 56
9589 10289 28
3212 8885 99
15232 13339 89
4865 5602 90
2556 8498 38
17476 10148 19
10682 4879 54
11671 12521 10
12834 3848 69
10881 9781 29
1565 4664 75
15466 16516 81
8409 11655 17
10596 6889 72
13173 19740 46
5880 6997 50
12826 13219 73
1735 1605 90
8268 475 72
2222 17811 69
589 17225 52
10849 5577 66
18195 1943 94
1677 5283 49
13395 3895 58
1242 2433 7
1525 3137 11
19058 18973 13
786 1437 54
13202 9549 21
7133 18420 70
14594 18569 12
16193 11737 91
8035 10449 19
543 3086 78
17525 11728 64
2507 11338 2
18021 2840 46
18004 10540 95
15048 2944 50
10764 16081 28
8327 10349 13
15638 4840 73
17443 9168 32
401 13144 92
11173 2240 29
386 10265 14
16929 3798 79
13186 12363 22
6285 13856 30
11591 7811 56
8899 7866 88
9582 17591 68
10004 17073 87
2186 16170 46
14117 18728 82
12423 5978 11
883 12911 58
19823 13597 71
18703 2423 76
6950 6445 46
19488 10903 29
14473 16059 72
10348 6413 66
13309 8835 5
17168 62 47
3820 14511 68
12012 10295 25
15762 13975 37
16308 18978 53
12010 18742 44
19999 1799 99
5733 11392 25
2613 18751 31
6084 10536 15
2777 11299 50
16742 1112 69
11471 2476 7
16929 5471 70
10319 3934 64
15359 7057 93
15206 9360 51
10689 4958 9
11493 11830 22
11858 3579 36
17762 19960 8
11903 12663 48
15489 8049 73
785 3364 75
10231 4680 15
18544 1435 28
11107 14737 17
17911 2895 36
6497 15668 87
8048 7451 51
4848 12015 78
16634 16492 99
1405 1356 82
14618 12999 78
6977 12419 82
7355 13858 23
17395 4417 86
17687 4712 53
3676 3562 58
17409 9833 18
1812 8940 73
