19000 30000
3177 4811 5
9897 2202 15
11339 1511 7
7437 10827 15
10857 6318 9
18467 4678 17
12805 1726 6
2769 15307 17
12300 217 4
4329 12376 10
7736 3334 15
14285 4148 13
17254 2907 13
13141 14295 13
15492 13393 10
1544 13954 13
3313 15394 12
6901 11505 8
18828 3537 13
3547 11671 5
2018 18698 7
7209 2619 7
13310 5130 11
16288 16488 13
17884 8043 19
731 14234 7
1221 15152 20
11253 6867 17
16853 11850 20
8026 8191 6
16231 9309 11
6828 10415 19
4900 4089 2
16221 8559 1
8958 5206 20
10141 9873 9
10896 14853 15
11516 7185 14
1899 7937 17
12738 4510 7
15485 16860 17
4332 6547 19
18860 3507 15
17737 6808 18
12365 33 19
102 11221 20
14233 18061 9
1804 745 14
15257 5831 9
17142 17169 11
1260 548 6
601 5616 14
17737 10573 15
2367 5271 1
12645 18989 4
18521 14569 20
5136 17755 3
15492 11659 11
13078 10151 15
392 2429 3
18163 1482 4
18972 11977 4
8221 15887 4
3485 16840 16
6309 11532 8
6155 4559 13
2672 9490 7
5196 5163 11
3114 15658 10
14124 8843 15
3450 7421 1
9499 18167 11
14597 16555 19
6092 1642 4
8172 6926 13
4054 1548 9
1698 1769 6
10456 13556 1
18291 11347 3
10391 17496 1
5844 11668 18
8033 6011 7
6486 8219 14
9538 5410 7
18541 2509 7
13488 18082 7
9048 16814 11
8535 6318 8
6659 4037 15
9634 3948 20
7616 8984 20
3165 15084 6
14064 12113 20
3272 7779 13
7316 7702 16
12245 139 4
5603 8389 2
7994 9801 12
5907 2143 12
11441 856 9
13604 10463 19
14481 4130 20
10835 4180 15
2251 9457 9
1885 2290 16
7742 17738 20
17495 9619 9
9446 4340 3
14872 267 10
14217 1786 17
8653 7286 10
13597 198 4
2908 7755 13
9546 809 6
15941 15916 4
3666 5544 10
12182 10895 12
2487 10610 6
8723 8480 4
4337 239 13
18979 10310 1
9580 12996 3
11115 14552 12
3150 7979 20
1783 10394 20
17093 12279 9
3700 4718 1
9355 6311 17
13698 12215 19
1613 3151 10
14334 9830 12
15676 18218 9
5014 16180 10
2985 6178 11
7528 4652 5
12558 16045 16
4556 18105 11
12120 4942 8
11667 13259 1
14085 5647 4
8237 7321 18
12224 3393 12
5669 833 6
7493 12438 3
13146 17181 7
8423 2450 13
7347 17827 9
16116 14773 12
6914 17644 9
18896 11548 8
13957 18682 15
1817 1608 8
10837 12765 15
17538 10367 9
7160 8468 6
13392 14771 3
12636 2544 14
16371 17568 5
15477 752 2
7061 12669 3
17458 13931 12
8264 5537 3
13750 1436 8
13727 4596 14
11460 4792 9
18209 17984 17
12149 17278 4
4226 11254 14
11105 17552 10
17131 12330 2
6630 12845 1
17027 960 18
257 6120 7
18186 4972 15
285 14300 17
10871 8280 15
18525 9297 16
18339 16673 7
6777 4507 8
8772 14707 16
10710 10459 4
14314 5932 5
10531 18066 4
444 4442 10
7433 4945 7
18889 4153 10
2291 8330 13
494 2259 7
6199 2089 12
5852 8440 5
8867 5861 11
10658 6579 20
889 15839 20
14109 15671 16
14544 11615 8
7041 9708 18
5718 3299 12
8724 10599 17
8963 8845 2
6825 18839 17
11940 7355 18
6982 1173 7
12745 3449 10
10154 17669 3
1628 6480 3
495 6495 3
10917 10819 20
15945 18386 3
2914 3311 14
3459 2010 12
15723 10128 4
16004 13954 20
16618 4663 1
10433 15308 15
15241 18368 2
10274 5340 3
4526 9863 13
2284 10141 9
2903 12120 18
9122 259 16
7955 4969 11
11685 15408 14
4731 17835 4
17315 11469 16
11384 17589 12
3540 13254 16
6305 2706 18
8345 3195 18
16002 18596 6
14260 14520 3
642 1876 9
1356 855 15
15843 3779 3
15667 1183 9
5919 4518 12
5532 3043 10
4564 1870 16
13626 9036 2
2837 15351 12
18373 6671 10
11595 18275 18
8203 15059 17
8444 4991 13
3748 6741 18
11094 16137 15
5932 4250 3
1137 14839 12
2881 6632 4
14953 8919 16
114 9328 20
18401 4547 6
15782 2971 15
2460 150 8
4666 18052 14
17445 9192 11
17658 7945 15
9820 14325 3
8210 9600 5
2587 1508 4
1118 15605 12
18661 7410 3
2779 18559 1
8245 5224 16
18730 4829 11
6220 4057 16
11215 7869 7
10792 365 9
15464 4452 12
6774 5745 15
7132 5236 1
17642 12169 1
17618 14748 1
4667 13215 16
12558 7194 5
6120 15813 17
17173 12367 16
7713 3380 16
2851 94 2
12532 166 6
9034 14780 15
1419 2906 20
9419 8739 14
1065 15479 20
3783 18200 16
133 12882 2
14819 18419 11
15413 8870 12
16412 9226 1
5811 10301 16
9740 984 9
8886 12391 18
10101 12715 11
7452 3614 11
14553 1433 16
4672 11607 17
2994 9910 7
6699 6179 8
9488 14848 5
6421 3749 11
8338 8645 6
737 13950 10
829 13203 4
1660 10918 10
5710 2266 9
7665 13557 14
5289 11042 10
13891 15165 14
14371 2680 4
18400 12844 16
7376 9935 11
12474 3444 7
18916 9088 12
7842 7107 20
11425 7491 17
12454 570 15
4244 7763 2
3219 3409 16
9244 6009 6
13424 11205 7
11191 11838 9
8065 2112 18
8778 8196 17
2757 2409 19
2242 14037 7
11165 11069 13
781 1770 12
11642 10727 3
898 10565 16
6606 2821 19
11259 5686 10
10026 10148 2
18784 1817 8
5113 3080 14
12676 9417 14
14390 8227 13
4070 14420 3
8715 3759 16
15161 9053 18
78 9392 16
8329 6707 12
17450 3199 16
9183 5929 19
3034 4952 14
4875 4408 9
17338 12423 4
7773 16899 7
13728 7011 4
13597 4366 17
18178 10930 17
9258 16476 12
17966 7223 10
2205 3149 1
15505 3837 16
4765 1169 18
6075 15696 2
2464 14476 8
9819 12374 5
3891 902 15
7441 1959 11
11790 3485 18
7712 13654 18
10875 9397 15
9416 7303 20
10639 2574 17
4012 6888 7
2784 17626 8
10361 15139 20
2761 4240 1
6069 5542 7
5428 14997 19
3364 10380 11
10817 3956 6
6891 331 6
14720 13713 12
8156 18940 20
12747 2931 5
14031 1524 11
18274 16631 8
5673 12093 8
5406 18681 5
2377 4040 10
4181 13103 19
2020 10037 12
2677 2606 2
7039 10443 2
13266 5021 4
13664 2215 15
17889 17351 13
18128 3096 2
11583 16055 15
4775 2610 20
16629 3754 6
2669 7600 4
10671 814 8
14611 16990 4
17926 914 1
5443 18242 6
17137 20 7
9301 11549 3
6134 6650 2
14913 4079 5
14159 11868 12
7986 5095 8
2855 5050 17
6223 11894 18
14475 9481 9
7652 17467 19
14286 9978 1
6174 11790 6
17925 14798 3
8795 7630 8
17912 2700 2
1053 16125 3
5012 14846 1
6924 3594 20
2801 18509 11
10031 15624 7
13584 9871 6
10512 17807 15
9772 6233 1
5828 18584 20
6679 14145 5
13261 683 18
16290 7480 14
7257 18831 17
8356 3260 13
18201 6644 2
3533 18560 14
8185 3361 12
13246 2050 7
2443 14713 19
2288 8265 20
2970 2787 2
899 5109 13
4231 15143 8
12194 8350 20
4379 13470 20
4580 1084 12
11303 16777 15
9788 18732 3
9505 18668 6
6019 14629 16
12579 9029 7
6884 805 3
8198 18934 8
6606 17426 8
4005 6442 20
17680 10449 7
5142 18439 15
520 5828 17
11634 7912 11
11876 7442 11
15754 11260 13
16287 16239 14
161 6898 10
12099 13403 13
1571 12829 1
16820 6987 13
11446 12687 3
8376 10398 19
17980 6108 3
3633 4068 12
11260 9184 15
7595 2277 1
3765 12895 8
11443 5342 6
14108 13292 2
7865 360 17
9541 4291 17
325 11394 20
3372 741 5
13712 6533 17
4063 15084 1
15969 6316 16
906 14182 1
10407 4791 6
1405 6491 17
6933 15300 13
2012 8854 14
12270 11783 11
18316 11621 6
4135 5489 1
1009 12762 1
18882 5274 19
3918 10110 3
11519 10773 18
5528 8925 3
2440 6654 2
6148 12040 18
16225 15876 12
18976 3929 7
17008 1696 19
1747 2204 20
3474 15799 17
4338 2881 18
14371 18624 6
18777 9838 2
2040 635 7
13212 8178 11
6178 8201 12
12939 4767 2
3153 4661 2
8162 11946 6
288 9574 4
13051 3895 2
15702 15179 18
7277 10213 17
6535 17047 17
14060 13219 16
12218 5221 6
6306 15041 16
173 8587 3
4650 18234 20
17387 198 7
13504 18563 9
453 6126 10
4310 14639 19
5649 926 11
16263 6694 5
18402 4876 8
7630 10463 12
18779 1893 8
17056 17334 10
14 3060 5
4014 3474 16
16227 8474 14
10147 16548 11
13964 14566 2
15243 17607 10
6706 4289 14
1561 12415 2
1959 12383 9
5033 11509 9
11786 2387 7
1841 9913 8
14244 14157 20
15949 3876 16
2247 16956 5
17421 12614 8
4952 2363 17
2724 13299 9
2907 13974 6
10306 17804 8
11189 7727 3
12761 17450 12
15152 2957 5
18562 3567 5
492 433 5
11993 12338 16
8377 6386 19
12008 603 1
8870 7036 6
5895 12248 2
4915 15741 1
17055 16707 15
15121 14131 14
13770 18162 17
2217 17925 13
18995 15727 10
10344 5801 1
3831 10243 12
1561 15698 9
13051 4866 20
17301 18814 17
88 3762 15
9121 4183 16
12836 4216 9
7837 9139 2
12531 12777 6
5877 14675 14
2864 764 5
11701 125 7
7164 17600 2
576 6191 17
13103 14540 1
14876 5118 10
4456 5000 6
16369 10361 12
785 13791 10
15292 12965 17
3666 5062 2
13406 10988 14
17341 6302 19
12931 3641 3
4160 17275 5
6793 3570 20
7968 11348 10
9870 8985 7
29 11576 11
4343 3304 7
8979 5435 6
1444 16614 16
6397 10715 6
4425 305 19
5797 5191 7
11225 13580 14
16977 18638 5
7460 6907 1
8610 9632 12
753 2797 15
8123 2801 18
14051 17555 9
14512 14448 19
18523 4724 6
9612 3667 3
14150 15989 14
16678 18329 5
18519 12958 4
8317 18825 4
14176 5831 20
11314 5885 11
17167 9048 3
11992 12273 7
459 4432 7
461 11569 11
7292 13357 11
1762 18736 17
14048 7337 10
3501 4085 6
8019 4731 16
6691 4326 17
1109 12088 9
17726 18294 17
9171 640 19
15142 10784 5
8028 5955 6
3738 14735 1
9962 5437 6
3891 719 17
12935 4302 16
10934 3377 13
5515 6194 16
8021 6390 5
8997 15280 18
12498 13483 6
6888 4196 10
15087 6726 17
9386 1081 14
12441 4229 9
13744 10315 4
4857 9681 9
6541 15764 16
1380 12320 13
5233 10104 15
567 12769 11
7294 1898 13
1304 18588 2
10760 9281 13
650 7734 17
8719 14919 1
14823 18067 5
4220 14499 19
13300 4997 12
4705 12287 8
9587 18191 5
11080 7157 1
2359 18305 18
7015 13416 15
7882 12382 14
12423 15532 9
4099 1193 7
7700 14730 16
8575 12975 9
7511 16382 3
7950 5514 13
17122 15184 15
11771 11820 19
11681 14714 1
6127 18518 20
1411 8754 18
15538 6584 7
7286 16539 14
5383 8441 2
15521 2947 10
14885 10922 10
7715 17811 3
14672 15321 9
2235 5808 3
18749 10987 6
18812 9621 7
7787 5342 1
12679 12469 19
15845 165 3
11533 8270 2
15647 17547 12
733 11331 4
15670 1956 16
6846 13091 4
16488 3715 8
17382 5122 19
9883 10966 7
10832 3884 15
8959 6955 19
11214 7568 14
10011 16075 5
5249 10791 18
16094 10654 4
18610 1425 16
4331 1438 18
2899 17543 2
14742 15404 16
15716 1924 4
4055 13359 11
13420 14903 9
18254 12858 15
257 542 19
9317 5175 20
16674 5151 17
17934 9529 20
8963 10779 12
9382 904 11
13382 2337 1
18070 3495 2
5932 13997 20
14703 2682 20
18905 11876 19
13994 17410 11
16377 16792 15
8080 6782 15
3181 14520 10
12777 3464 5
8043 6388 3
1390 5994 12
16679 9312 9
4102 9912 8
16585 9130 16
864 772 6
11926 2373 18
16420 12008 15
876 18374 16
17298 7411 17
12587 18102 8
3057 6551 11
3095 7817 13
13461 12537 5
16006 1146 7
7870 16546 7
18587 11773 9
13598 12971 7
6885 6386 9
6688 13527 4
13215 16067 16
13151 11542 6
6440 6889 9
5786 9013 3
14370 14524 17
8713 5498 14
10652 6320 9
7943 10411 7
8841 16393 20
3265 5027 14
3617 5644 5
1547 1618 2
10979 2222 16
11198 17844 9
912 6975 18
2108 5750 14
15845 13177 11
8070 6221 11
16336 9313 6
16488 1703 14
3816 4014 3
1140 10685 19
5733 11341 5
18905 16762 2
15761 8977 5
15723 13137 5
2135 13624 14
18974 17352 6
17987 18477 8
3461 5027 9
5543 14318 14
3952 18939 12
7662 15452 18
12199 13765 11
3741 8411 2
7628 9040 9
4422 5936 1
12130 10786 7
12984 153 5
17947 3181 19
18424 262 9
18807 16499 8
11218 4625 10
17585 11388 7
14575 14548 12
14773 5606 6
7817 12284 3
9530 13957 20
16628 4116 17
9605 8180 15
3229 6354 14
6760 5012 8
4745 16788 16
16114 12370 18
13529 10473 9
4588 12312 7
11475 8267 13
3990 18883 10
1380 1250 12
214 4119 11
18420 11377 14
873 6230 6
5009 12290 1
9398 10900 18
6520 10562 7
9096 15355 11
10667 10440 4
286 12484 3
3807 15778 4
9268 2595 14
12271 11187 15
4893 7195 13
14727 5220 16
11311 4449 15
11239 8946 4
14099 18802 19
2460 15084 16
8402 11059 4
10131 11498 15
95 15422 2
9512 3679 11
4132 10978 8
3009 15398 15
17213 7040 5
13064 5952 3
16051 8196 20
15564 1325 14
16192 2238 13
2184 18456 15
18855 8551 13
7623 10560 11
13119 2481 9
5004 5708 19
3701 816 4
13466 9401 17
5929 5540 19
6388 3870 9
11683 8037 8
6677 2538 5
15623 11877 18
2523 12793 13
7598 9545 20
16468 15121 12
10936 15776 4
15512 17545 5
11358 18463 13
12460 6302 2
13986 2730 12
5179 4786 17
8936 3194 11
5241 7489 15
329 11416 6
10636 17711 7
10830 6979 5
2590 5542 18
10453 9145 5
414 6313 13
5447 295 6
744 5085 12
10480 13713 4
18305 16366 3
6124 6783 4
781 16166 18
1211 8713 13
11626 17498 10
4178 348 16
9584 1015 8
2243 8810 20
968 14476 11
5844 3750 5
15154 10205 12
7097 16786 16
7899 459 5
16471 6511 9
17203 18939 2
13185 1538 3
1082 1123 15
7981 2989 19
18000 15155 5
10583 13017 14
13213 8710 17
7083 16595 1
13399 6410 20
11814 1191 12
2480 16501 14
2699 950 11
17909 4683 11
8390 10175 5
6544 17842 2
8649 18278 16
3277 2902 9
1432 14053 17
17168 10088 16
16885 4622 1
12434 10623 8
5095 11923 6
14926 5074 1
14237 18388 17
13033 9937 20
18281 4523 18
10915 3924 8
10031 8739 1
14340 11513 13
8439 3997 20
6571 551 7
7716 8218 10
3342 6651 3
3975 9853 11
18542 12554 18
1552 507 2
4734 18131 15
10083 10851 16
9535 1404 3
9794 8225 8
5524 18617 9
6403 13762 6
4908 14799 11
11323 15617 19
10367 12178 9
13038 17677 4
1211 14031 3
17371 3337 13
8452 3311 6
2670 10275 5
1520 8308 19
18837 17522 14
16369 18691 6
15226 11569 12
3737 2370 9
8399 11571 8
5023 10699 14
17556 8230 14
14536 4201 14
3100 1581 6
1643 10993 1
7459 16939 3
11920 11927 3
10496 6977 3
12277 4129 5
11911 14527 4
16053 18334 13
17305 11411 4
14145 14080 17
10672 4952 5
18394 9083 6
17186 1262 10
9662 15800 6
10986 18612 10
4656 18145 13
16178 16454 2
3878 6775 3
3804 13023 7
16562 12327 17
9351 1881 7
18733 9014 7
17718 8405 7
6904 8885 2
16224 16865 15
8525 16812 2
14407 8257 12
16522 2001 17
9755 3094 15
10595 8804 4
3052 11106 20
14010 6324 3
7305 3092 18
8042 12576 3
5697 1588 16
2155 1008 15
17964 18007 12
17862 8068 13
378 12342 13
16308 2638 2
6529 18142 11
16075 812 2
14458 9775 14
57 4958 15
6319 9932 7
6396 4637 3
6918 10668 5
11670 13274 19
14997 11017 9
11423 2427 14
5900 17424 18
441 8826 3
16068 16703 10
15549 6932 12
16948 7248 3
16396 11386 11
11362 4852 7
13638 6201 7
1684 15564 12
18613 949 18
17434 687 2
995 11878 10
7303 36 1
15764 6551 16
12268 16255 18
9064 11581 20
12856 2786 18
12496 3385 12
5635 10461 8
2691 939 15
13075 11433 15
10952 10432 17
10801 15466 2
3439 11604 2
17468 13901 10
14063 12178 14
5717 13108 18
8224 4322 4
4173 10026 4
13608 17060 12
8270 11242 10
3459 18146 1
7246 16467 11
13234 2350 4
509 13388 20
17477 15142 1
4277 18017 3
15709 18061 15
10831 13847 19
7974 8579 6
18272 17271 2
4983 16494 14
13741 5652 13
3152 5952 13
2056 13022 8
14916 9059 1
2935 16302 18
8320 12289 13
3094 11782 8
15702 6823 19
4103 12289 12
18896 11580 8
457 18639 11
6799 13616 2
16923 76 16
1183 5760 1
8576 11485 4
8207 7103 16
10687 10002 6
12882 16804 16
8778 10906 8
7207 4346 16
18078 6908 19
13973 1134 16
13361 16005 7
4822 12194 10
12962 4884 10
8487 5586 13
2305 17416 6
5836 5258 17
11269 12434 3
15386 7755 18
7695 889 1
7296 3878 19
16884 11190 14
12768 16783 17
13971 3130 14
17160 12189 7
1092 12061 16
16635 6728 16
10451 6806 20
6781 15624 3
7510 3924 10
12454 3393 17
17864 12109 8
138 10624 8
18772 6469 16
8614 12666 2
11035 7498 6
1627 10674 20
2143 6241 10
15489 7588 1
13950 2920 7
11969 15227 10
4938 5088 18
11367 5060 10
11260 6952 11
4622 8560 10
12063 4227 20
17683 18513 19
4734 7250 20
6903 1767 12
18290 16621 10
14211 9897 7
7307 13912 1
17125 13043 16
2507 12579 19
13124 12234 1
16123 11816 2
18163 7077 15
5867 11594 2
11548 623 17
18984 17667 11
2770 16009 7
6235 16673 15
12295 6720 2
15349 2452 20
8061 6096 16
17025 9255 6
13724 4688 9
16859 8225 19
14506 10453 16
18616 3317 19
9823 6864 3
8592 13111 3
9524 1949 3
4950 6880 5
4141 12528 11
14305 8851 2
5686 17287 2
4071 10518 17
14508 6289 14
9201 5209 6
5758 4737 14
13644 4784 6
12153 9400 18
494 15103 8
550 11485 8
17289 15389 15
7150 7644 12
15607 5627 2
17247 5392 14
10729 13104 18
10181 8844 10
14904 15072 5
13384 4888 5
16752 2833 7
16800 7216 11
9607 13122 3
9839 10480 7
5207 16655 16
299 9171 17
9164 10867 13
285 8514 1
3148 9210 7
13618 10059 3
9967 12611 14
3705 17532 16
16640 3323 12
18267 6865 10
15690 7772 3
16000 15143 4
14630 13442 15
5582 1449 11
6956 9823 5
15385 14213 13
7410 10917 11
3755 13363 12
17976 15852 12
2947 4463 6
7381 9645 9
4623 14454 5
1033 7612 15
1845 794 6
17944 13569 5
9694 11999 7
9300 11379 4
12179 17422 19
14859 938 8
12404 13513 7
13579 5999 15
17184 17030 13
13273 18910 2
620 2355 5
3734 15146 11
13935 14806 4
10651 16061 6
11756 11176 2
5076 11459 14
17104 6479 10
17840 49 10
15001 7497 8
13700 17709 16
8493 15399 12
16666 8803 17
2011 7549 8
6378 5384 4
16140 230 4
8655 17928 14
5614 14533 9
13443 10588 12
8904 2961 20
5661 13316 6
7294 14000 13
6376 14485 18
12921 16749 11
6988 4323 5
7487 16702 2
18748 10728 4
6769 490 14
14724 12602 9
8842 5113 2
14416 9850 9
12857 8927 5
3162 15600 3
5617 16820 5
15999 9325 8
3434 10672 3
14617 298 15
98 3751 3
17860 18061 15
7595 10567 6
10335 15876 18
2474 969 11
12670 11539 4
11484 16363 20
14196 8555 10
7830 9944 20
4866 4989 8
6439 14454 12
7921 9193 19
5386 17323 1
2419 16668 6
504 18768 8
6270 10037 13
7689 6480 14
9779 12548 8
7749 17058 11
4417 574 17
14328 16387 9
7046 2977 13
10696 4075 15
13797 1422 4
3512 2760 3
10264 3746 15
10837 13911 15
696 14112 15
17824 7511 14
14030 6175 17
6334 12441 12
17565 7794 3
2862 7619 2
14659 7576 16
13850 11947 7
5459 14314 15
18762 11173 8
15420 2022 6
16324 15309 2
6915 3218 3
11823 1802 14
2288 1838 10
13155 6421 9
3519 8772 7
16782 12779 12
17084 4489 16
10169 13000 6
17350 1312 16
1367 4355 6
3259 16121 4
17991 17621 18
10064 8561 14
1871 9939 15
5534 5234 20
13609 18052 5
10925 2633 4
11780 3294 18
15776 8643 1
5244 17674 17
13454 14787 1
9763 11255 8
10200 6491 5
8829 6953 6
18708 5926 14
17851 2278 10
7538 15315 2
4648 6625 1
8002 3173 12
3950 13132 14
143 17362 14
18405 10779 3
7427 11269 6
15651 16779 19
18508 3106 19
16577 11761 13
17921 2897 18
14737 6506 10
10657 5373 15
13175 12371 8
15723 16794 18
7272 12749 20
12834 2705 5
12561 10047 10
17622 3467 11
2050 15762 1
11908 176 19
11807 14759 20
11331 12903 19
9136 17780 14
17599 7479 11
5116 7946 8
15838 13254 12
7039 6994 8
12452 18 7
9877 13162 15
18335 13771 12
11272 10132 5
9808 1488 7
2907 11974 2
18953 9598 12
7811 9008 3
17242 7124 1
17492 2932 20
10248 14926 2
11573 16956 1
9445 5256 13
4695 15208 14
6435 11296 19
14851 8436 1
16083 18464 16
9702 13357 14
10453 10468 19
17502 3332 1
11732 9977 6
3802 9727 12
18563 2604 7
4018 18931 10
2376 4919 17
11741 18870 5
7102 2955 14
16685 3193 20
14320 13216 5
3565 13886 9
1692 15144 18
14744 10014 13
10774 12305 4
11445 1009 4
5671 6494 18
15120 12296 6
17949 12997 16
877 7215 18
17668 2424 18
9797 17584 4
2941 5660 9
7661 6799 16
4760 15256 2
12035 306 5
2195 9481 12
8315 10147 16
15532 881 15
1491 2050 2
16305 9665 7
17668 8829 11
15786 2586 16
18422 13657 7
3187 7202 10
10299 414 9
17341 3854 10
6568 205 16
17140 4228 12
6563 8161 9
1796 2895 17
8594 11208 9
14251 13538 19
264 7461 1
7131 6630 8
12512 902 2
10787 10425 10
14313 3472 2
17235 9648 3
14983 2119 6
7665 17909 17
6986 7909 2
9889 16950 9
91 13667 6
9838 834 5
18862 1046 17
5074 728 5
16032 241 6
17836 10721 10
10534 7484 8
1366 10792 12
2993 10960 19
13505 7988 4
9264 14472 1
1891 6954 13
7367 4637 18
10029 16926 16
2514 5151 5
16495 1842 8
17434 16126 6
5562 13753 18
18306 3226 14
1452 17613 14
8768 14444 9
12873 10078 8
11777 10859 9
7589 2714 2
18298 3733 13
1280 2587 10
7502 1176 13
5279 16493 17
10928 13292 19
3804 987 15
1203 2346 2
9485 12225 15
15111 1863 8
18729 2800 12
6137 12179 3
11871 12168 16
7326 15393 2
10808 10399 8
8427 5228 15
1135 17346 11
11625 12166 9
5219 729 13
3001 3859 2
16749 1708 15
15423 0 17
8150 2441 13
14559 7464 12
14591 1861 5
3209 7771 19
8005 5217 2
1428 5000 3
4910 12245 5
4783 5912 7
1105 14747 4
2613 15663 16
15825 15611 5
3031 2316 14
7566 1669 17
9093 1575 19
10148 18204 18
1867 17689 14
15589 18153 7
7793 4669 3
4752 14731 4
5896 11746 3
88 13593 4
9242 7034 13
11098 3293 13
5592 825 20
17616 9633 13
3072 17770 13
9493 485 2
17975 17573 8
3108 3310 13
6682 5594 10
4900 17301 2
7802 2799 3
10082 7336 1
4399 6038 10
1717 7033 8
3323 5965 13
5451 6295 7
4493 17469 20
12438 7676 20
11326 16672 15
11538 8725 20
11752 610 1
11099 6043 5
3600 1095 13
12130 16405 10
8306 2339 1
6315 13681 19
16701 5657 16
8508 5117 6
16131 6216 1
11128 15452 6
12510 16455 2
4750 17819 7
13490 8487 17
4794 1803 11
8415 12393 10
11760 17560 9
7707 7328 12
12315 13092 6
11403 2846 7
18194 9640 4
1244 7343 13
5602 4095 18
7146 4024 7
13131 17477 15
16974 17151 3
6313 1737 4
11571 1467 9
4766 17163 12
8323 8577 15
10951 6564 20
6 2016 11
10887 17198 1
6720 918 2
5287 16383 5
2255 9928 14
8164 9817 19
14668 5982 3
17335 8992 1
18530 3825 17
11063 15139 9
5803 15878 13
9535 1557 11
15626 2635 8
8982 241 11
10898 6718 18
4318 12694 17
4057 3643 1
6284 12180 7
18670 9191 5
7113 12660 10
11875 11789 3
8046 17132 2
18183 13690 17
281 2132 10
14676 9475 5
5402 14715 15
6777 18309 7
6481 17383 3
17756 8639 16
4186 8146 14
10755 9288 14
8611 3915 12
7097 1120 19
11364 8891 5
11995 11222 19
15503 10582 7
3730 278 16
12681 6625 7
16233 15343 7
7375 11016 16
4332 14175 19
11029 8129 19
16633 14283 3
7355 3607 1
2226 16350 6
4838 11707 20
18383 10212 9
8730 14171 1
18307 15944 18
10310 9221 19
9949 18622 18
15706 5065 9
18403 9789 5
3471 3721 16
15691 14713 3
13810 14332 15
4740 14374 6
18752 13291 7
12988 345 13
18016 8385 7
6581 3252 7
13845 17136 18
18847 3349 1
2972 3666 4
12872 11160 3
14718 11099 19
18983 13127 12
10422 9340 20
2992 6100 17
14867 18994 14
17411 2857 19
15418 1350 20
4545 5341 9
7845 15237 14
11985 7169 1
17999 705 18
1808 6761 20
2494 2712 19
135 18584 7
8182 12040 2
1686 7617 5
12269 5011 14
4784 10721 18
2434 47 20
18632 3505 13
8351 9605 19
9664 16383 19
10415 11098 5
16221 6265 14
10429 2671 17
13426 5093 10
12344 18455 9
2169 5584 6
7092 10204 14
16474 5268 19
13030 13819 12
3527 7989 12
5770 2191 12
10431 13473 12
518 17675 4
8819 18589 14
7882 5584 8
18191 12786 13
14803 14705 5
8504 15626 14
13013 2622 6
9896 1317 19
11211 1973 2
3604 16016 4
3655 6630 18
9105 6469 7
4842 4788 8
